Airfoil
1.00021307 0.00113018
0.99034416 0.00428574
0.98046595 0.00740032
0.97057861 0.01047419
0.96068230 0.01350763
0.95077717 0.01650086
0.94086337 0.01945414
0.93094104 0.02236768
0.92101032 0.02524167
0.91107135 0.02807631
0.90112424 0.03087178
0.89116913 0.03362822
0.88120614 0.03634579
0.87123538 0.03902461
0.86125697 0.04166480
0.85127102 0.04426644
0.84127763 0.04682962
0.83127690 0.04935441
0.82126894 0.05184085
0.81125384 0.05428898
0.80123171 0.05669881
0.79120262 0.05907034
0.78116667 0.06140355
0.77112396 0.06369841
0.76107455 0.06595487
0.75101855 0.06817285
0.74095603 0.07035228
0.73088708 0.07249304
0.72081178 0.07459501
0.71073020 0.07665805
0.70064243 0.07868201
0.69054855 0.08066671
0.68044864 0.08261194
0.67034278 0.08451749
0.66023104 0.08638312
0.65011351 0.08820858
0.63999026 0.08999360
0.62986139 0.09173786
0.61972697 0.09344106
0.60958710 0.09510285
0.59944185 0.09672287
0.58929131 0.09830073
0.57913558 0.09983603
0.56897476 0.10132833
0.55880892 0.10277718
0.54863819 0.10418209
0.53846265 0.10554255
0.52828242 0.10685803
0.51809760 0.10812797
0.50790832 0.10935177
0.49771468 0.11052882
0.48751681 0.11165846
0.47731485 0.11274000
0.46710892 0.11377274
0.45689917 0.11475592
0.44668574 0.11568876
0.43646879 0.11657042
0.42624848 0.11740003
0.41602497 0.11817670
0.40579845 0.11889946
0.39556909 0.11956731
0.38533710 0.12017919
0.37510267 0.12073401
0.36486602 0.12123059
0.35462738 0.12166770
0.34438697 0.12204406
0.33414506 0.12235828
0.32390191 0.12260892
0.31365778 0.12279444
0.30341298 0.12291321
0.29316781 0.12296349
0.28292260 0.12294343
0.27238692 0.12284075
0.26130292 0.12252749
0.25022752 0.12196440
0.23916449 0.12114937
0.22811777 0.12008025
0.21709146 0.11875481
0.20608983 0.11717072
0.19511733 0.11532549
0.18417863 0.11321646
0.17327863 0.11084069
0.16242250 0.10819493
0.15161574 0.10527551
0.14086424 0.10207821
0.13017434 0.09859811
0.11955299 0.09482937
0.10900791 0.09076496
0.09854778 0.08639624
0.08818257 0.08171243
0.07792403 0.07669978
0.06778637 0.07134032
0.05778739 0.06560987
0.04795029 0.05947476
0.03830695 0.05288584
0.02890431 0.04576669
0.01981847 0.03798713
0.01119282 0.02929058
0.00338569 0.01900783
0.00000000 0.00000000
0.01681633 -0.00920989
0.02921122 -0.01005969
0.04078759 -0.00968827
0.05190377 -0.00876484
0.06270315 -0.00754599
0.07326183 -0.00616189
0.08362675 -0.00468896
0.09382979 -0.00317636
0.10389415 -0.00165775
0.11383763 -0.00015732
0.12367444 0.00130698
0.13341633 0.00272138
0.14307327 0.00407510
0.15265395 0.00535951
0.16216607 0.00656758
0.17161658 0.00769347
0.18101184 0.00873225
0.19035773 0.00967971
0.19965975 0.01053218
0.20892307 0.01128639
0.21815259 0.01193943
0.22735298 0.01248862
0.23652869 0.01293149
0.24568400 0.01326568
0.25482299 0.01348899
0.26394961 0.01359925
0.27306762 0.01359436
0.28273396 0.01350198
0.29269078 0.01342052
0.30264763 0.01335625
0.31260485 0.01330732
0.32256274 0.01327198
0.33252160 0.01324861
0.34248171 0.01323566
0.35244333 0.01323169
0.36240671 0.01323534
0.37237208 0.01324529
0.38233967 0.01326033
0.39230970 0.01327929
0.40228236 0.01330105
0.41225786 0.01332457
0.42223637 0.01334884
0.43221808 0.01337291
0.44220315 0.01339587
0.45219174 0.01341685
0.46218401 0.01343503
0.47218010 0.01344961
0.48218016 0.01345984
0.49218431 0.01346502
0.50219269 0.01346445
0.51220543 0.01345748
0.52222263 0.01344349
0.53224442 0.01342189
0.54227090 0.01339212
0.55230219 0.01335364
0.56233837 0.01330595
0.57237957 0.01324855
0.58242586 0.01318101
0.59247734 0.01310287
0.60253411 0.01301374
0.61259626 0.01291322
0.62266386 0.01280096
0.63273701 0.01267661
0.64281579 0.01253986
0.65290028 0.01239040
0.66299056 0.01222796
0.67308671 0.01205229
0.68318882 0.01186314
0.69329696 0.01166030
0.70341121 0.01144357
0.71353166 0.01121277
0.72365837 0.01096776
0.73379144 0.01070837
0.74393094 0.01043449
0.75407696 0.01014602
0.76422958 0.00984287
0.77438888 0.00952497
0.78455496 0.00919227
0.79472789 0.00884473
0.80490777 0.00848234
0.81509470 0.00810510
0.82528876 0.00771301
0.83549005 0.00730612
0.84569868 0.00688447
0.85591475 0.00644812
0.86613836 0.00599717
0.87636962 0.00553169
0.88660865 0.00505182
0.89685556 0.00455766
0.90711047 0.00404937
0.91737352 0.00352711
0.92764482 0.00299104
0.93792451 0.00244136
0.94821273 0.00187827
0.95850962 0.00130199
0.96881533 0.00071275
0.97913001 0.00011080
0.98945382 -0.00050360
0.99978693 -0.00113018
